Time,r.ankle Acceleration X (m/s^2),r.ankle Acceleration Y (m/s^2),r.ankle Acceleration Z (m/s^2),r.ankle Angular Velocity X (rad/s),r.ankle Angular Velocity Y (rad/s),r.ankle Angular Velocity Z (rad/s),r.ankle Magnetic Field X (uT),r.ankle Magnetic Field Y (uT),r.ankle Magnetic Field Z (uT),l.ankle Acceleration X (m/s^2),l.ankle Acceleration Y (m/s^2),l.ankle Acceleration Z (m/s^2),l.ankle Angular Velocity X (rad/s),l.ankle Angular Velocity Y (rad/s),l.ankle Angular Velocity Z (rad/s),l.ankle Magnetic Field X (uT),l.ankle Magnetic Field Y (uT),l.ankle Magnetic Field Z (uT),r.thigh Acceleration X (m/s^2),r.thigh Acceleration Y (m/s^2),r.thigh Acceleration Z (m/s^2),r.thigh Angular Velocity X (rad/s),r.thigh Angular Velocity Y (rad/s),r.thigh Angular Velocity Z (rad/s),r.thigh Magnetic Field X (uT),r.thigh Magnetic Field Y (uT),r.thigh Magnetic Field Z (uT),l.thigh Acceleration X (m/s^2),l.thigh Acceleration Y (m/s^2),l.thigh Acceleration Z (m/s^2),l.thigh Angular Velocity X (rad/s),l.thigh Angular Velocity Y (rad/s),l.thigh Angular Velocity Z (rad/s),l.thigh Magnetic Field X (uT),l.thigh Magnetic Field Y (uT),l.thigh Magnetic Field Z (uT),head Acceleration X (m/s^2),head Acceleration Y (m/s^2),head Acceleration Z (m/s^2),head Angular Velocity X (rad/s),head Angular Velocity Y (rad/s),head Angular Velocity Z (rad/s),head Magnetic Field X (uT),head Magnetic Field Y (uT),head Magnetic Field Z (uT),sternum Acceleration X (m/s^2),sternum Acceleration Y (m/s^2),sternum Acceleration Z (m/s^2),sternum Angular Velocity X (rad/s),sternum Angular Velocity Y (rad/s),sternum Angular Velocity Z (rad/s),sternum Magnetic Field X (uT),sternum Magnetic Field Y (uT),sternum Magnetic Field Z (uT),waist Acceleration X (m/s^2),waist Acceleration Y (m/s^2),waist Acceleration Z (m/s^2),waist Angular Velocity X (rad/s),waist Angular Velocity Y (rad/s),waist Angular Velocity Z (rad/s),waist Magnetic Field X (uT),waist Magnetic Field Y (uT),waist Magnetic Field Z (uT)
1305397841398430,-2.1162,10.185112,3.585535,0.544653,0.037317,0.024281,19.221101,-50.59733,-45.680465,0.445439,-4.313016,-8.797267,0.049957,0.002232,0.017732,-21.680103,1.877707,65.869892,3.871744,8.343093,3.097083,0.271254,-0.212567,-0.037157,-25.234456,-84.685832,-0.983861,1.845991,-0.807428,-9.736647,0.228849,0.188069,-0.050411,-8.144,-50.901586,-101.862809,-3.471714,-4.579329,8.058957,0.260395,0.143382,-0.009877,3.618356,13.87608,-7.035502,-2.797764,-2.785528,9.191628,0.006596,0.204586,0.07087,-3.021174,27.463933,9.897222,3.678297,-5.8722,6.955903,0.110797,1.220857,0.043224,-5.418976,26.588401,-4.315669
1305397841406250,-2.09188,10.085223,3.382511,0.530217,0.048444,0.061611,19.214467,-50.59136,-45.170355,0.459386,-4.353046,-8.744995,0.073854,0.000636,0.017711,-21.673662,2.360475,65.844065,3.933727,8.407144,3.113717,0.260034,-0.223337,-0.055237,-25.220737,-84.722006,-2.661912,1.857633,-0.82579,-9.734306,0.224413,0.187021,-0.014546,-8.144,-50.901586,-101.862809,-3.56374,-4.627242,8.014611,0.26986,0.158663,-0.028318,3.018792,13.891699,-6.347871,-2.838907,-2.849887,9.13313,0.00213,0.217045,0.059222,-3.218635,29.900621,10.218585,3.806005,-5.796371,6.861611,0.115348,1.218293,0.05517,-10.060915,32.116028,-6.195757
1305397841414060,-2.162831,9.843344,3.192788,0.535891,0.068061,0.091279,19.214467,-50.59136,-45.170355,0.351386,-4.285501,-8.677001,0.073871,-0.006733,0.017869,-21.181113,2.348198,65.356718,4.028966,8.383661,3.127714,0.235837,-0.23436,-0.061111,-25.196039,-83.688159,-2.63962,1.845293,-0.844585,-9.715444,0.227691,0.191939,-0.01457,-8.075476,-49.853205,-100.291725,-3.613707,-4.674389,7.928306,0.273251,0.133886,-0.034094,3.646588,13.043918,-6.34159,-2.886512,-2.713515,9.004272,0.037025,0.209244,0.095393,-0.6895,24.205288,4.829856,3.854372,-5.693957,6.854518,0.123133,1.207859,0.007325,-10.196228,32.68674,1.095509
1305397841421870,-2.304924,9.509902,3.045385,0.56806,0.072056,0.119815,19.214467,-50.59136,-45.170355,0.741505,-4.792688,-8.583138,0.075673,0.024013,0.022969,-21.670336,2.35406,65.354879,4.130893,8.331913,3.11842,0.233892,-0.249064,-0.042853,-26.868472,-86.827874,-2.693429,1.859397,-0.858251,-9.69189,0.210746,0.191352,-0.032181,-7.326345,-49.849869,-101.96922,-3.595845,-4.718006,7.828045,0.265681,0.108327,0.008697,3.018792,13.891699,-6.347871,-2.846242,-2.710513,8.926981,0.055536,0.192372,0.077512,-0.796081,26.959851,7.567541,3.818431,-5.590477,6.85459,0.112358,1.201866,0.037141,-10.241333,32.876978,3.525931
1305397841429680,-2.416942,9.127557,2.951389,0.613921,0.079121,0.134393,19.214467,-50.59136,-45.170355,0.187441,-4.179354,-8.629507,0.080599,0.045528,0.026379,-21.673234,2.36141,65.839165,4.218445,8.263563,3.083231,0.222807,-0.234305,-0.042845,-25.207018,-84.758179,-4.339963,1.852173,-0.860708,-9.701312,0.211199,0.200114,0.003665,-8.121972,-49.860473,-101.9947,-3.4884,-4.72071,7.807116,0.289732,0.094297,-0.039786,3.670193,15.599453,-5.577436,-2.738463,-2.779745,8.859078,0.063858,0.206553,0.072118,-3.005473,24.391496,4.743215,3.754153,-5.50128,6.871169,0.118865,1.197482,0.037131,-2.739969,35.670465,-1.240319
1305397841437500,-2.448251,8.794832,2.901951,0.666379,0.071634,0.149163,19.698183,-51.084121,-45.139774,0.188469,-4.097763,-8.55925,0.018054,0.018354,-0.013815,-21.673234,2.36141,65.839165,4.265159,8.271261,2.97051,0.236192,-0.222759,-0.085411,-25.220737,-84.722006,-2.661912,1.847274,-0.867771,-9.724881,0.217578,0.193296,-0.020353,-6.530717,-49.839265,-101.94374,-3.357022,-4.695255,7.893474,0.291705,0.098619,0.008616,3.618356,13.87608,-7.035502,-2.688458,-2.755418,8.929304,0.035297,0.200656,0.118895,-0.796081,26.959851,7.567541,3.672799,-5.458566,6.883049,0.114399,1.193576,0.019172,-10.010872,35.243955,-3.535311
1305397841445310,-2.537642,8.56444,2.85717,0.710875,0.066732,0.154422,19.208836,-51.074969,-44.638503,0.38563,-4.343589,-8.561136,-0.002629,0.023007,-0.012167,-21.673234,2.36141,65.839165,4.317052,8.311605,2.803783,0.248926,-0.210578,-0.055221,-25.213877,-84.740092,-3.500938,1.859466,-0.853601,-9.675388,0.221916,0.194543,0.045207,-6.553965,-49.842899,-102.795227,-3.229989,-4.651363,7.979823,0.303255,0.091837,0.026788,3.018792,13.891699,-6.347871,-2.660467,-2.781005,8.962095,0.0062,0.197111,0.029077,-0.993543,29.39654,7.888905,3.682511,-5.439946,6.826547,0.10168,1.173316,-0.004877,-10.33648,29.939288,3.295907
1305397841453120,-2.657652,8.411778,2.868256,0.760585,0.059994,0.151927,18.720493,-51.555397,-44.115491,0.330702,-4.239029,-8.531783,-0.017018,0.020009,-0.016986,-21.184011,2.355548,65.841004,4.350093,8.340009,2.679314,0.255247,-0.206139,-0.037087,-25.207018,-84.758179,-4.339963,1.835424,-0.858687,-9.684796,0.220714,0.186534,-0.03835,-8.099944,-48.819361,-102.12659,-3.15847,-4.571384,7.944849,0.301197,0.110581,-0.009784,3.072942,13.921224,-4.924925,-2.677324,-2.802484,8.903567,-0.001966,0.181054,0.081955,-3.096353,24.073621,2.326893,3.824005,-5.539575,6.741607,0.097975,1.179944,0.013079,-15.073567,32.529225,1.185795
1305397841460930,-2.688577,8.350605,2.981908,0.785739,0.052095,0.141321,19.685919,-51.561759,-44.097812,0.355233,-4.243744,-8.577175,-0.031353,0.024695,-0.02013,-21.181113,2.348198,65.356718,4.32777,8.407054,2.585351,0.27602,-0.194145,-0.006944,-25.263273,-86.807785,-3.545523,1.823524,-0.854259,-9.682427,0.224083,0.191561,-0.032408,-8.14522,-49.864108,-102.846187,-3.14773,-4.490148,7.842203,0.304417,0.107377,-0.015828,3.04471,14.753385,-5.618838,-2.700709,-2.786247,8.814577,0.008503,0.169056,0.010564,1.429011,26.45577,5.237861,4.018009,-5.726243,6.713075,0.09625,1.173554,0.013037,-10.196228,32.68674,1.095509
1305397841468750,-2.616051,8.332094,3.133395,0.783186,0.045997,0.117848,18.721497,-52.044976,-44.09375,0.330748,-4.243297,-8.636203,-0.029786,0.021627,-0.021759,-21.670336,2.35406,65.354879,4.292232,8.518137,2.500821,0.285724,-0.189536,-0.00702,-25.220737,-84.722006,-2.661912,1.814029,-0.849791,-9.689488,0.222089,0.187856,-0.056263,-6.553965,-49.842899,-102.795227,-3.182138,-4.45373,7.839838,0.302961,0.116898,0.014359,3.043553,15.600309,-5.601277,-2.701944,-2.710659,8.786436,0.008048,0.15211,0.01605,-0.50774,24.841038,9.662499,4.208192,-5.855185,6.6775,0.098687,1.182435,-0.010806,-12.544688,32.227508,-3.720192
1305397841476560,-2.53558,8.395004,3.215869,0.758879,0.041198,0.101939,18.721497,-52.044976,-44.09375,0.362477,-4.283451,-8.681543,-0.02821,0.026322,-0.029699,-21.190452,1.872813,65.866829,4.354176,8.575261,2.569151,0.287295,-0.183293,0.005072,-25.207018,-84.758179,-4.339963,1.828134,-0.863459,-9.668291,0.225659,0.191478,-0.038402,-6.574774,-51.92149,-101.679959,-3.203249,-4.458743,7.860818,0.301617,0.100035,0.032757,4.269757,15.583834,-6.265067,-2.682793,-2.693872,8.847307,0.004631,0.144638,0.009841,-0.59862,24.523163,7.246178,4.340327,-5.947997,6.6679,0.100569,1.179201,0.036982,-5.083491,38.529397,-0.965152
1305397841484370,-2.429527,8.565647,3.305141,0.739135,0.042053,0.098568,19.20421,-52.048157,-44.08491,0.366986,-4.287888,-8.713317,-0.020278,0.020143,-0.029763,-21.190452,1.872813,65.866829,4.412169,8.546074,2.609166,0.266489,-0.165251,0.017251,-26.048724,-86.863047,-5.21704,1.813948,-0.854438,-9.694203,0.220677,0.189778,-0.038328,-8.121972,-49.860473,-101.9947,-3.19364,-4.44235,7.804843,0.28702,0.081893,0.014921,3.018792,13.891699,-6.347871,-2.62895,-2.730873,8.854338,-0.005105,0.138467,0.003534,-5.321446,24.577703,4.656574,4.394121,-5.95182,6.681957,0.109157,1.195225,0.03112,-12.399498,38.293124,-0.829723
1305397841492180,-2.311806,8.718372,3.31635,0.704869,0.04849,0.08402,19.198579,-52.531766,-43.553058,0.396297,-4.314782,-8.740515,-0.002728,0.026293,-0.032899,-21.190452,1.872813,65.866829,4.394334,8.466519,2.594937,0.256787,-0.160357,0.029415,-25.256414,-86.825872,-4.384548,1.832905,-0.8657,-9.68951,0.212193,0.194405,-0.044118,-7.349592,-49.853503,-102.820707,-3.171099,-4.488221,7.818707,0.294972,0.082302,-0.009382,3.045867,13.906461,-5.636398,-2.562613,-2.722806,8.861341,0.009336,0.141529,0.015799,6.167538,23.328792,2.673457,4.300207,-5.96012,6.771519,0.108444,1.205507,0.061055,-12.589793,32.417745,-1.28977
1305397841500000,-2.200967,8.875637,3.349866,0.660785,0.059385,0.06619,18.715867,-52.528585,-43.561898,0.416159,-4.304042,-8.735987,0.000496,0.035556,-0.036001,-21.190452,1.872813,65.866829,4.399842,8.380455,2.627743,0.258134,-0.163942,0.053674,-25.263273,-86.807785,-3.545523,1.840132,-0.863245,-9.684802,0.218799,0.215813,-0.032158,-7.303097,-49.846235,-101.117732,-3.194991,-4.51875,7.858354,0.300088,0.068821,0.008924,3.699581,13.920368,-4.901084,-2.465732,-2.72845,8.85195,0.015789,0.146774,0.004189,2.203155,19.781454,9.106414,4.213749,-5.933558,6.804814,0.121605,1.196793,0.05506,-15.073567,32.529225,1.185795
1305397841507810,-2.122717,9.095141,3.379041,0.627755,0.0566,0.064258,18.714863,-52.039006,-43.583639,0.420777,-4.315194,-8.706459,0.006844,0.032477,-0.037631,-21.679675,1.878676,65.86499,4.422148,8.327193,2.561909,0.252242,-0.155088,0.00517,-24.475083,-87.858718,-5.2524,1.85688,-0.862929,-9.654175,0.20739,0.201141,-0.026093,-7.279849,-49.842601,-100.266245,-3.276319,-4.494771,7.932933,0.28692,0.069033,-0.015212,3.726656,13.93513,-4.189611,-2.393218,-2.781723,8.884744,0.005326,0.170935,-0.001336,-0.796081,26.959851,7.567541,4.091025,-5.835977,6.837945,0.114858,1.204497,0.007286,-12.494646,35.355435,-1.059746
1305397841515620,-2.125432,9.282677,3.363681,0.596689,0.058364,0.052917,18.709233,-52.522615,-43.051787,0.42513,-4.30864,-8.701928,0.013237,0.02154,-0.023366,-21.190452,1.872813,65.866829,4.447011,8.285632,2.500795,0.234278,-0.150332,0.041636,-26.816336,-85.866376,-6.027239,1.859661,-0.841982,-9.656528,0.191946,0.20696,-0.049654,-8.144,-50.901586,-101.862809,-3.303391,-4.442044,7.991204,0.288609,0.078753,0.00283,3.045867,13.906461,-5.636398,-2.368152,-2.845147,8.912872,0.002129,0.173048,-0.01917,-5.337147,27.65014,9.810581,4.018893,-5.802369,6.859227,0.114314,1.201841,0.025196,-10.196228,32.68674,1.095509
1305397841523430,-2.130059,9.443805,3.377269,0.550342,0.06842,0.053859,18.22652,-52.519433,-43.060627,0.425001,-4.299818,-8.69286,0.013255,0.032398,-0.031244,-21.190452,1.872813,65.866829,4.478009,8.325709,2.42569,0.234278,-0.150332,0.041636,-26.048724,-86.863047,-5.21704,1.85242,-0.844433,-9.647094,0.194235,0.201149,-0.013936,-7.304316,-48.808756,-102.10111,-3.281669,-4.40464,8.028518,0.293253,0.082455,-0.021488,3.672506,13.905605,-5.612556,-2.344923,-2.873158,8.929273,-0.000884,0.177028,-0.007246,-0.41686,25.158912,12.078821,4.0098,-5.784013,6.856889,0.117683,1.195544,0.019192,-7.577141,32.004548,-8.671322
1305397841531250,-2.147281,9.538909,3.370724,0.52066,0.057468,0.050465,18.710236,-53.012194,-43.030046,0.43383,-4.29549,-8.722376,0.008438,0.021583,-0.026559,-21.184011,2.355548,65.841004,4.504207,8.351816,2.428117,0.223303,-0.144913,0.017428,-24.457244,-86.806784,-4.391082,1.857154,-0.848999,-9.675385,0.172748,0.192809,-0.007656,-8.098724,-49.856839,-101.143212,-3.216141,-4.401177,8.079864,0.286894,0.072352,-0.015254,3.042396,16.447233,-5.583717,-2.335536,-2.877752,8.945665,0.00091,0.178715,0.028483,1.717352,24.336956,7.332819,4.092343,-5.74581,6.852091,0.115182,1.194709,0.049057,-17.281775,34.817444,-5.830304
1305397841539060,-2.126409,9.507668,3.330532,0.487879,0.051045,0.040734,18.708229,-52.033035,-43.073529,0.42297,-4.313018,-8.706462,0.025996,0.021494,-0.021772,-20.694788,2.349686,65.842842,4.530718,8.39195,2.465814,0.209263,-0.121781,-0.000768,-26.847893,-86.882135,-5.210506,1.861932,-0.848907,-9.658889,0.171981,0.195184,-0.055356,-7.303097,-49.846235,-101.117732,-3.136919,-4.415982,8.124227,0.28717,0.08006,0.02706,3.646588,13.043918,-6.34159,-2.357011,-2.889903,8.985488,0.000864,0.185382,-0.024814,-7.637418,24.76391,4.569933,4.225918,-5.741524,6.840161,0.122695,1.189332,0.013192,-10.101081,35.62443,1.325533
1305397841546870,-2.088546,9.401116,3.245638,0.46494,0.061495,0.034118,18.702598,-52.516644,-42.541677,0.429448,-4.299867,-8.70421,0.02126,0.022982,-0.015366,-20.694788,2.349686,65.842842,4.530883,8.39667,2.512824,0.193854,-0.11568,-0.067393,-26.816336,-85.866376,-6.027239,1.880826,-0.864821,-9.677769,0.166664,0.190112,0.028227,-6.553965,-49.842899,-102.795227,-3.090848,-4.454517,8.154588,0.270742,0.088455,0.008906,4.270914,14.73691,-6.282627,-2.380413,-2.873699,8.957384,0.007281,0.18291,0.004961,-5.246267,27.968015,12.226903,4.33518,-5.795376,6.854138,0.113833,1.19114,0.037083,-12.639836,29.289818,-3.950216
1305397841554680,-2.086851,9.29069,3.169697,0.444874,0.048011,0.040252,18.702598,-52.516644,-42.541677,0.418555,-4.315183,-8.690569,0.018117,0.024466,-0.008961,-20.694788,2.349686,65.842842,4.507134,8.372987,2.550358,0.178976,-0.108022,-0.012768,-26.816336,-85.866376,-6.027239,1.861871,-0.8559,-9.696641,0.167728,0.194303,-0.00756,-6.553965,-49.842899,-102.795227,-3.090962,-4.461469,8.173249,0.248036,0.094791,0.015063,4.270914,14.73691,-6.282627,-2.3826,-2.861914,8.94567,0.018396,0.183527,-0.000731,-5.246267,27.968015,12.226903,4.405132,-5.817458,6.839923,0.104647,1.202736,0.019203,-12.639836,29.289818,-3.950216
1305397841562500,-2.096264,9.162758,3.118251,0.456774,0.043222,0.032611,19.030855,-52.77682,-42.634546,0.414177,-4.319587,-8.654241,0.005258,0.007574,-0.010726,-20.991858,2.287768,66.085098,4.476281,8.349112,2.536175,0.156485,-0.101137,-0.006598,-26.401564,-85.985485,-4.942205,1.8641,-0.865147,-9.699004,0.175552,0.198756,-0.037495,-6.496342,-49.071727,-103.520054,-3.110377,-4.501154,8.154595,0.247776,0.103425,-0.009279,3.745167,14.012644,-5.755997,-2.391851,-2.838293,8.959807,0.019902,0.183805,0.034954,0.1735,23.348941,8.109458,4.45886,-5.828224,6.823378,0.104228,1.209536,0.037167,-15.974864,34.787246,-4.160781
1305397841570310,-2.079042,9.071995,3.06907,0.468399,0.040244,0.031205,18.84465,-52.767573,-42.604703,0.39615,-4.303869,-8.649726,0.000458,0.00295,-0.009174,-20.759918,2.135356,65.87526,4.476039,8.335137,2.543208,0.134292,-0.096986,-0.036796,-26.877155,-85.442115,-5.838917,1.847634,-0.849199,-9.713126,0.180905,0.184453,-0.025749,-6.528277,-49.799764,-103.620675,-3.159544,-4.506666,8.170895,0.244715,0.104717,0.014964,3.214876,13.225213,-6.051319,-2.37498,-2.816786,8.966816,0.021505,0.189824,-0.000501,3.534174,21.953844,7.172504,4.420303,-5.905082,6.778679,0.107974,1.20606,0.01923,-16.970116,30.526352,-3.422157
1305397841578120,-2.041199,8.965466,3.00201,0.473304,0.035554,0.032866,18.83779,-53.019251,-42.723536,0.37174,-4.307911,-8.658805,-0.002684,0.00599,-0.004351,-21.343192,2.348853,65.888443,4.487561,8.326024,2.540866,0.090695,-0.093081,-0.012299,-27.631903,-87.414628,-5.822072,1.842553,-0.865548,-9.722555,0.197689,0.174982,-0.026099,-7.095388,-50.018597,-102.802347,-3.238707,-4.489557,8.15685,0.249713,0.106171,0.033084,4.182725,14.446693,-5.858625,-2.353165,-2.781029,8.96679,0.012024,0.190781,0.005267,0.448214,31.7733,10.700594,4.30025,-5.946153,6.778813,0.106956,1.22314,0.120907,-13.381787,32.412931,-5.605443
1305397841585930,-2.058281,8.899461,2.946212,0.479896,0.016079,0.033096,18.751378,-53.337167,-42.657306,0.373899,-4.30352,-8.663351,-0.001126,0.004494,-0.009158,-21.292641,1.876563,65.821359,4.499191,8.326189,2.503283,0.065548,-0.075806,-0.054659,-27.475874,-87.194497,-6.651683,1.83763,-0.872603,-9.720195,0.204226,0.186441,-0.026136,-7.843647,-49.890142,-101.84969,-3.284473,-4.434827,8.156804,0.249547,0.096634,0.00291,3.534943,13.562804,-5.893306,-2.348014,-2.752607,8.969115,0.010289,0.188391,-0.012655,-1.5692,26.697346,7.537859,4.22518,-5.956516,6.755361,0.106142,1.217336,0.031242,-8.75562,23.865975,-3.954235
1305397841593750,-2.121962,8.922418,2.921791,0.478187,0.012815,0.034668,18.743162,-53.321032,-42.653124,0.371645,-4.301304,-8.645194,-0.02017,0.023065,-0.01376,-20.798061,1.871682,65.814465,4.517964,8.331172,2.489219,0.049413,-0.075513,-0.0485,-25.796279,-84.014304,-5.757964,1.837577,-0.874922,-9.708411,0.202924,0.186849,-0.002247,-7.865847,-48.843569,-103.672651,-3.314029,-4.389072,8.173095,0.252768,0.09343,-0.003134,3.534004,12.712325,-5.910234,-2.340667,-2.735954,8.952712,0.008446,0.173022,0.02849,-4.067448,26.241139,2.616973,4.150374,-5.946064,6.767225,0.115452,1.215196,0.049177,-15.873872,29.497408,-3.358651
1305397841601560,-2.15592,8.927254,2.866103,0.461767,0.026903,0.031232,18.743162,-53.321032,-42.653124,0.373373,-4.290555,-8.658824,-0.02809,0.025165,-0.021403,-21.286724,1.878897,65.805789,4.525082,8.338376,2.49856,0.05261,-0.07252,-0.042468,-25.877233,-87.097757,-4.985815,1.85189,-0.876975,-9.682496,0.207378,0.186276,-0.038123,-7.911123,-49.888316,-104.392249,-3.247834,-4.346227,8.161455,0.251227,0.10146,0.014954,3.508086,11.850639,-6.639268,-2.354482,-2.710189,8.980803,-0.004153,0.175155,0.040166,-1.372254,24.253993,7.214894,4.118662,-5.872567,6.776699,0.116415,1.223825,0.019353,-13.204742,31.943142,-10.465036
1305397841609370,-2.128205,8.889344,2.863794,0.453753,0.02792,0.0233,18.737531,-53.804634,-42.12128,0.375528,-4.286138,-8.681531,-0.028117,0.022101,-0.023031,-21.286724,1.878897,65.805789,4.534228,8.324595,2.52441,0.061079,-0.054662,-0.066841,-27.450874,-86.102086,-4.950455,1.854416,-0.869963,-9.684853,0.210602,0.187841,-0.044134,-7.84138,-49.877413,-101.837786,-3.181962,-4.321908,8.161483,0.260872,0.100062,0.002779,2.879133,13.545343,-6.627988,-2.39216,-2.698948,9.001883,0.003796,0.17344,0.052169,-1.447433,20.863681,-0.355435,4.116802,-5.837916,6.802604,0.114626,1.22548,0.025334,-18.407689,26.480961,-3.543531
1305397841617180,-2.112085,8.871443,2.850376,0.442534,0.030327,0.012186,18.736528,-53.315062,-42.143021,0.368855,-4.286055,-8.670182,-0.034447,0.023593,-0.016625,-21.280283,2.361585,65.779967,4.536062,8.294372,2.550228,0.079175,-0.048142,-0.103353,-25.852535,-86.06391,-4.963523,1.83048,-0.868074,-9.670688,0.207563,0.178274,-0.032213,-7.091028,-50.911555,-102.531903,-3.142087,-4.314259,8.175496,0.251214,0.10312,0.014934,1.627011,12.700132,-6.693232,-2.41599,-2.711113,9.001896,-0.002614,0.169714,0.063819,-3.885688,26.876888,7.449616,4.166366,-5.814075,6.779011,0.115368,1.221665,0.05519,-10.856282,32.402375,-5.649335
1305397841625000,-2.110483,8.917733,2.839288,0.449042,0.025762,0.015431,18.253822,-53.311881,-42.151861,0.384464,-4.288511,-8.658825,-0.044118,0.023805,-0.03579,-21.289621,1.886246,66.290025,4.500198,8.249472,2.564214,0.108869,-0.051683,-0.012572,-26.620147,-85.067239,-5.773722,1.832649,-0.879639,-9.654194,0.187888,0.173421,-0.014009,-6.273373,-49.859839,-102.638313,-3.156403,-4.330715,8.175494,0.244587,0.114758,0.008781,2.933283,13.574868,-5.205042,-2.416351,-2.737055,8.912923,0.012071,0.184114,0.058564,-3.186723,16.81226,3.747841,4.192109,-5.816007,6.771917,0.121907,1.228314,0.001466,-8.322466,35.418822,-5.464455
1305397841632810,-2.152321,8.989003,2.890701,0.437418,0.028739,0.016837,18.254825,-53.801453,-42.13012,0.382013,-4.27304,-8.642957,-0.05206,0.01911,-0.026251,-21.286724,1.878897,65.805789,4.460226,8.239398,2.540632,0.128666,-0.046648,-0.061214,-25.877233,-87.097757,-4.985815,1.837659,-0.867939,-9.658909,0.173487,0.168972,0.022004,-7.864628,-49.881047,-102.689273,-3.184771,-4.347405,8.131171,0.239872,0.107905,0.021021,3.588154,12.74185,-4.487289,-2.451393,-2.706897,8.971461,0.004051,0.180568,0.064244,-1.265673,21.49943,4.477209,4.170555,-5.848688,6.764872,0.112836,1.227135,0.031315,-15.778725,32.435097,-3.128627
1305397841640620,-2.15046,9.013297,2.933087,0.434161,0.028561,0.015234,18.253822,-53.311881,-42.151861,0.384038,-4.259784,-8.667947,-0.053599,0.025241,-0.022994,-21.286724,1.878897,65.805789,4.425492,8.257415,2.547647,0.13951,-0.058592,-0.030917,-25.845675,-86.081997,-5.802548,1.840182,-0.860928,-9.658909,0.174425,0.168129,-0.025746,-6.273373,-49.859839,-102.638313,-3.201201,-4.349996,8.08685,0.226958,0.112591,0.033181,2.908522,11.866258,-5.951636,-2.488848,-2.679159,9.06981,-0.01034,0.172826,0.093446,-1.174793,21.817304,6.89353,4.139816,-5.86995,6.746072,0.113527,1.22805,0.00742,-10.906325,29.274448,-8.309781
1305397841648430,-2.120802,8.993079,2.986531,0.427658,0.038049,0.011951,18.254825,-53.801453,-42.13012,0.377621,-4.277329,-8.686084,-0.052078,0.022253,-0.032609,-21.289621,1.886246,66.290025,4.400748,8.310561,2.554721,0.139827,-0.050212,-0.055204,-25.884092,-87.07967,-4.14679,1.83308,-0.856414,-9.661258,0.162705,0.156375,-0.037554,-7.091028,-50.911555,-102.531903,-3.241042,-4.355325,8.058842,0.235073,0.099561,0.021163,2.907365,12.713182,-5.934076,-2.469995,-2.685901,8.948037,-0.012342,0.167519,0.033853,-1.174793,21.817304,6.89353,4.111372,-5.893487,6.739039,0.109048,1.240232,0.055283,-13.340056,32.513855,-3.17377
1305397841656250,-2.12989,8.991077,3.042272,0.429314,0.039743,0.011957,18.736528,-53.315062,-42.143021,0.388452,-4.257622,-8.68157,-0.06481,0.023807,-0.030993,-21.286724,1.878897,65.805789,4.38517,8.349941,2.599397,0.1124,-0.057631,-0.05501,-27.468712,-87.154019,-5.811773,1.811336,-0.866097,-9.656527,0.158121,0.160084,-0.007621,-7.045752,-49.866809,-101.812306,-3.255454,-4.376403,8.035519,0.228707,0.102565,0.039351,2.906208,13.560106,-5.916515,-2.433628,-2.626289,8.917552,-0.024769,0.175729,0.045691,-10.727025,24.680947,4.452008,4.069134,-5.901053,6.713194,0.111025,1.239988,0.043336,-10.620883,38.087516,-7.61971
1305397841664060,-2.162003,9.022396,3.015597,0.427922,0.045896,0.004062,18.737531,-53.804634,-42.12128,0.3839,-4.250897,-8.704281,-0.060038,0.014478,-0.023101,-21.286724,1.878897,65.805789,4.343785,8.386496,2.622874,0.077064,-0.058339,-0.060859,-26.687381,-88.186865,-6.679625,1.818717,-0.856682,-9.680102,0.151673,0.156952,0.004401,-6.295401,-50.900951,-102.506423,-3.288082,-4.370025,7.993517,0.22043,0.099505,0.015218,3.506929,12.697563,-6.621707,-2.409489,-2.592871,8.938603,-0.059413,0.188669,0.033425,0.671078,23.114162,0.05257,4.054674,-5.929005,6.708496,0.116875,1.23295,0.007457,-13.575455,26.828713,-1.203395
1305397841671870,-2.203902,9.102416,3.00906,0.427968,0.042543,0.002522,18.254825,-53.801453,-42.13012,0.381613,-4.246473,-8.686127,-0.074391,0.016083,-0.026277,-21.286724,1.878897,65.805789,4.29274,8.406561,2.641615,0.070278,-0.069791,-0.036522,-25.064344,-87.114843,-6.6704,1.825954,-0.85423,-9.684822,0.148034,0.143381,-0.025456,-7.023724,-48.825696,-101.944196,-3.287886,-4.358442,7.974855,0.223598,0.102939,0.009092,2.908522,11.866258,-5.951636,-2.449032,-2.546274,9.050994,-0.0675,0.18185,0.04496,0.837137,26.822348,10.03922,4.065674,-5.975064,6.73201,0.124008,1.232958,0.103079,-8.362632,38.927224,2.056835
